Image ID,Observation Date,MJD,Filter,Detection ID,Distance [arcsec],RA [deg],DEC [deg],Mag_Opt,Magerr_Opt,Flux [μJy],Fluxerr [μJy],Zero-point stdev,flags,flags_mask,class_star,number,x_pos,y_pos,xvar_pos,yvar_pos,xycov_pos,elongation,fwhm,background,mag_aper_r0.66xfwhm,mag_aper_r1.5xfwhm,mag_aper_r5xfwhm,magerr_aper_r0.66xfwhm,magerr_aper_r1.5xfwhm,magerr_aper_r5xfwhm,e_flux_opt,e_fluxerr_opt
125977,2022-01-25 20:27:26.788000,59604.85239,q,5439935963,0.0283,53.61598,-27.20623,15.030,0.0034,3530.610,10.908,0.0286,0,0,0.981,1987,9575.986,2084.557,6.118e-05,5.966e-05,-9.725e-07,1.067,5.677,0.781,15.698,15.118,15.048,0.0030,0.0027,0.0056,2388.267,7.378
125978,2022-01-25 20:28:54.998000,59604.85341,u,5439943283,0.0942,53.61595,-27.20624,15.606,0.0161,2078.626,30.733,0.0542,0,0,0.783,571,9574.981,2075.719,2.658e-03,2.639e-03,-6.199e-06,1.097,8.024,0.103,16.236,15.665,15.720,0.0146,0.0173,0.0568,234.354,3.465
125979,2022-01-25 20:30:22.623000,59604.85443,i,5439945212,0.0073,53.61597,-27.20622,15.032,0.0107,3526.248,34.828,0.0824,0,0,0.972,934,9575.273,2068.655,1.398e-03,1.358e-03,-1.022e-05,1.434,7.431,-0.890,15.698,15.157,14.963,0.0100,0.0121,0.0317,497.808,4.917
125980,2022-01-25 20:31:51.532000,59604.85546,q,5439950163,0.0688,53.61599,-27.20621,15.033,0.0034,3520.750,10.929,0.0305,0,0,0.978,2007,9575.407,2069.255,5.492e-05,5.401e-05,-8.080e-07,1.109,5.328,0.172,15.715,15.123,15.020,0.0030,0.0026,0.0053,2333.324,7.243
125981,2022-01-25 20:33:17.818000,59604.85646,u,5439957803,0.0379,53.61598,-27.20621,15.580,0.0141,2128.617,27.720,0.0502,0,0,0.972,630,9575.121,2077.575,1.262e-03,1.247e-03,-6.953e-06,1.128,5.869,0.363,16.185,15.654,15.660,0.0126,0.0147,0.0447,235.653,3.069
125982,2022-01-25 20:34:45.818000,59604.85747,i,5439960395,0.0308,53.61597,-27.20621,15.081,0.0076,3369.327,23.555,0.0180,0,0,0.973,1511,9574.520,2071.702,2.352e-04,2.359e-04,-2.557e-06,1.069,4.250,-0.393,15.797,15.209,15.040,0.0068,0.0069,0.0162,620.454,4.338
125983,2022-01-25 20:36:12.148000,59604.85847,q,5439967902,0.0287,53.61598,-27.20622,15.043,0.0034,3489.761,10.771,0.0277,0,0,0.981,2125,9574.185,2066.936,4.746e-05,4.655e-05,-7.720e-07,1.120,4.981,0.776,15.729,15.138,15.046,0.0030,0.0026,0.0051,2315.114,7.145
125984,2022-01-25 20:37:39.498000,59604.85948,u,5439975870,0.0451,53.61596,-27.20621,15.618,0.0147,2054.425,27.853,0.0489,0,0,0.963,598,9573.138,2070.203,1.508e-03,1.486e-03,-2.005e-05,1.164,6.202,0.038,16.215,15.676,15.687,0.0131,0.0153,0.0471,228.481,3.098
125985,2022-01-25 20:39:05.991000,59604.86049,i,5439978321,0.0098,53.61597,-27.20622,15.109,0.0081,3284.960,24.574,0.0139,0,0,0.956,1376,9572.120,2083.360,3.601e-04,3.600e-04,-4.503e-07,1.064,4.934,-0.076,15.813,15.232,15.060,0.0073,0.0077,0.0188,596.405,4.461
125986,2022-01-25 20:40:32.602000,59604.86149,q,5439985317,0.0279,53.61598,-27.20623,15.053,0.0034,3457.788,10.784,0.0270,0,0,0.980,2158,9573.002,2079.375,5.202e-05,5.114e-05,-1.406e-06,1.110,5.224,0.914,15.724,15.142,15.069,0.0030,0.0026,0.0054,2286.208,7.130
125987,2022-01-25 20:42:00.232000,59604.86250,u,5439993075,0.0467,53.61596,-27.20622,15.630,0.0146,2033.304,27.432,0.0508,0,0,0.963,607,9572.053,2073.750,1.358e-03,1.355e-03,-1.446e-05,1.070,5.848,-0.101,16.243,15.686,15.565,0.0131,0.0150,0.0407,224.274,3.026
126022,2022-01-26 18:36:30.807000,59605.77536,q,5440385087,0.0334,53.61598,-27.20622,15.666,0.0066,1966.736,12.010,0.0234,0,0,0.960,1010,9616.562,1958.529,2.420e-04,2.378e-04,-3.180e-06,1.187,4.385,0.126,16.411,15.788,15.674,0.0067,0.0078,0.0221,1429.737,8.731
126023,2022-01-26 18:37:55.832000,59605.77634,u,5440389658,0.0612,53.61596,-27.20623,16.550,0.0327,870.718,26.194,0.0478,0,0,0.561,394,9615.365,1962.342,7.713e-03,7.642e-03,-7.486e-05,1.235,6.557,0.239,17.281,16.699,16.742,0.0340,0.0430,0.1459,116.014,3.490
126073,2022-01-26 20:11:28.524000,59605.84130,q,5442083419,0.0724,53.61595,-27.20623,15.668,0.0045,1963.215,8.177,0.0252,0,0,0.976,2256,9576.497,2043.557,8.921e-05,8.765e-05,-3.176e-06,1.172,5.018,0.684,16.376,15.777,15.687,0.0041,0.0037,0.0083,1407.254,5.861
126074,2022-01-26 20:12:53.098000,59605.84228,u,5442091995,0.0606,53.61598,-27.20624,16.494,0.0242,917.144,20.480,0.0445,0,0,0.376,684,9575.071,2045.016,3.812e-03,3.764e-03,-3.369e-05,1.238,6.461,0.085,17.191,16.589,16.746,0.0230,0.0271,0.0982,114.779,2.563
126075,2022-01-26 20:14:20.964000,59605.84330,i,5442094922,0.0504,53.61596,-27.20623,15.507,0.0092,2277.209,19.240,0.0173,0,0,0.974,1671,9573.901,2043.115,2.673e-04,2.669e-04,-5.250e-06,1.095,3.582,-0.051,16.220,15.646,15.498,0.0082,0.0086,0.0212,450.878,3.809
126076,2022-01-26 20:15:48.793000,59605.84431,q,5442103403,0.0125,53.61597,-27.20622,15.666,0.0045,1966.265,8.078,0.0265,0,0,0.981,2399,9572.286,2049.551,7.313e-05,7.384e-05,-2.605e-06,1.196,4.668,0.447,16.354,15.764,15.662,0.0040,0.0036,0.0078,1406.264,5.778
126077,2022-01-26 20:17:17.387000,59605.84534,u,5442112372,0.1108,53.61599,-27.20619,16.535,0.0249,882.754,20.285,0.0456,0,0,0.686,701,9571.487,2060.492,4.150e-03,4.103e-03,-4.201e-05,1.186,6.314,-0.196,17.172,16.598,16.360,0.0230,0.0277,0.0701,110.607,2.542
126078,2022-01-26 20:18:45.673000,59605.84636,i,5442115365,0.0149,53.61597,-27.20622,15.489,0.0090,2314.754,19.203,0.0231,0,0,0.904,1796,9571.895,2064.558,2.465e-04,2.474e-04,-4.623e-06,1.109,3.586,0.305,16.250,15.642,15.442,0.0082,0.0082,0.0189,459.510,3.812
126079,2022-01-26 20:20:13.588000,59605.84738,q,5442124053,0.0802,53.61600,-27.20621,15.679,0.0045,1942.919,8.025,0.0183,0,0,0.975,2483,9571.601,2057.952,7.380e-05,7.209e-05,-2.196e-06,1.124,4.534,-0.031,16.394,15.782,15.659,0.0040,0.0036,0.0075,1381.512,5.706
126080,2022-01-26 20:21:41.482000,59605.84840,u,5442133107,0.0233,53.61597,-27.20621,16.542,0.0247,877.293,19.976,0.0482,0,0,0.863,696,9571.100,2058.815,3.605e-03,3.587e-03,-3.217e-05,1.104,5.686,0.102,17.192,16.616,16.373,0.0229,0.0275,0.0693,109.181,2.486
126081,2022-01-26 20:23:10.471000,59605.84943,i,5442136170,0.0295,53.61598,-27.20621,15.507,0.0090,2277.136,18.879,0.0154,0,0,0.957,1792,9571.461,2067.110,2.276e-04,2.277e-04,-3.511e-06,1.131,3.436,0.236,16.252,15.659,15.512,0.0081,0.0082,0.0196,448.241,3.716
126082,2022-01-26 20:24:37.522000,59605.85043,q,5442145013,0.0324,53.61598,-27.20621,15.685,0.0045,1931.970,8.021,0.0190,0,0,0.981,2408,9571.067,2060.706,7.208e-05,7.161e-05,-2.393e-06,1.162,4.452,0.307,16.377,15.786,15.675,0.0040,0.0036,0.0077,1369.975,5.688
126083,2022-01-26 20:26:06.482000,59605.85146,u,5442154991,0.0218,53.61597,-27.20623,16.521,0.0244,894.557,20.073,0.0459,0,0,0.746,824,9570.598,2050.494,3.277e-03,3.239e-03,-3.828e-05,1.187,5.941,0.712,17.145,16.625,16.874,0.0225,0.0283,0.1118,110.259,2.474
126084,2022-01-26 20:27:36.121000,59605.85250,i,5442158573,0.0248,53.61598,-27.20622,15.501,0.0091,2288.634,19.086,0.0330,0,0,0.963,1752,9571.411,2053.277,2.534e-04,2.587e-04,-2.174e-06,1.110,3.661,-0.320,16.218,15.634,15.443,0.0081,0.0083,0.0195,453.874,3.785
126085,2022-01-26 20:29:03.256000,59605.85351,q,5442167356,0.0319,53.61598,-27.20622,15.688,0.0045,1927.351,7.973,0.0178,0,0,0.983,2546,9570.437,2060.303,6.712e-05,6.581e-05,-2.081e-06,1.138,4.246,0.114,16.388,15.790,15.684,0.0040,0.0036,0.0075,1365.014,5.646
126086,2022-01-26 20:30:30.270000,59605.85452,u,5442176487,0.0984,53.61600,-27.20623,16.458,0.0242,947.923,21.168,0.0443,0,0,0.845,725,9569.699,2053.304,3.588e-03,3.551e-03,-7.272e-06,1.203,6.151,0.077,17.130,16.592,16.712,0.0226,0.0280,0.0987,116.483,2.601
126087,2022-01-26 20:31:57.565000,59605.85553,i,5442182577,0.0456,53.61598,-27.20621,15.495,0.0162,2302.132,34.390,0.0327,0,0,0.858,4993,9570.479,2048.428,7.953e-04,7.939e-04,-8.092e-06,1.171,3.602,0.662,16.259,15.663,15.465,0.0148,0.0163,0.0409,193.145,2.885
126088,2022-01-26 20:36:38.209000,59605.85878,q,5442202429,0.0390,53.61598,-27.20622,15.698,0.0045,1909.215,7.969,0.0270,0,0,0.981,2449,9576.957,2058.027,7.474e-05,7.477e-05,-3.069e-06,1.162,4.637,-0.115,16.399,15.800,15.690,0.0041,0.0036,0.0076,1356.079,5.660
126089,2022-01-26 20:38:02.280000,59605.85975,u,5442211609,0.0291,53.61597,-27.20621,16.508,0.0239,905.722,19.966,0.0450,0,0,0.655,654,9574.877,2054.429,3.606e-03,3.624e-03,-3.434e-05,1.099,6.207,-0.355,17.171,16.548,16.338,0.0222,0.0253,0.0653,110.285,2.431
126090,2022-01-26 20:39:31.487000,59605.86078,i,5442214647,0.0160,53.61597,-27.20622,15.532,0.0092,2224.126,18.763,0.0193,0,0,0.900,1772,9574.017,2062.396,2.537e-04,2.594e-04,-6.567e-06,1.130,3.642,1.330,16.279,15.675,15.513,0.0083,0.0083,0.0199,437.613,3.692
127716,2022-02-05 18:58:42.527000,59615.79077,q,5496874391,0.0420,53.61598,-27.20623,15.768,0.0055,1790.558,9.053,0.0223,0,0,0.978,1441,9918.369,1958.416,3.233e-04,3.209e-04,-8.211e-06,1.274,8.355,0.734,16.365,15.845,15.793,0.0050,0.0057,0.0158,1257.031,6.356
127717,2022-02-05 19:00:00.588000,59615.79167,q,5496881471,0.0729,53.61596,-27.20624,15.765,0.0054,1794.879,9.005,0.0217,0,0,0.978,1457,9917.654,1952.928,3.206e-04,3.074e-04,-1.091e-05,1.397,8.849,-0.132,16.405,15.844,15.770,0.0050,0.0055,0.0149,1256.558,6.304
127718,2022-02-05 19:01:27.253000,59615.79268,u,5496887700,0.2403,53.61594,-27.20628,16.509,0.0397,904.202,33.028,0.0516,0,0,0.358,687,9915.098,1954.473,2.558e-02,2.524e-02,-2.060e-04,1.391,13.340,0.618,17.198,16.599,16.853,0.0398,0.0499,0.2057,89.434,3.267
127719,2022-02-05 19:02:55.647000,59615.79370,q,5496891084,0.0183,53.61597,-27.20622,15.770,0.0050,1787.294,8.218,0.0218,0,0,0.979,1951,9572.337,2033.240,1.124e-04,1.098e-04,-2.365e-06,1.136,4.913,0.979,16.466,15.871,15.773,0.0045,0.0043,0.0102,1246.583,5.732
127720,2022-02-05 19:04:24.028000,59615.79472,i,5496900113,0.0145,53.61598,-27.20622,15.608,0.0104,2073.832,19.834,0.0161,0,0,0.946,1525,9570.801,2041.786,4.257e-04,4.345e-04,-2.056e-06,1.080,4.290,0.166,16.356,15.744,15.623,0.0096,0.0100,0.0260,390.718,3.737
127721,2022-02-05 19:05:52.417000,59615.79575,q,5496907772,0.0220,53.61598,-27.20622,15.777,0.0050,1774.927,8.242,0.0221,0,0,0.977,1952,9570.265,2037.472,1.155e-04,1.151e-04,-1.999e-06,1.145,4.888,0.409,16.474,15.878,15.789,0.0045,0.0044,0.0105,1229.260,5.708
127722,2022-02-05 19:07:19.746000,59615.79676,g,5496916049,0.0390,53.61598,-27.20621,15.923,0.0075,1552.442,10.752,0.0289,0,2,0.976,1163,9569.580,2036.815,2.743e-04,2.709e-04,-5.285e-06,1.158,5.182,0.595,16.598,16.029,15.983,0.0067,0.0069,0.0182,612.470,4.242
127723,2022-02-05 19:08:47.666000,59615.79777,q,5496921881,0.0333,53.61597,-27.20623,15.781,0.0050,1768.354,8.215,0.0230,0,0,0.982,1932,9570.086,2043.991,1.127e-04,1.108e-04,-2.968e-06,1.157,4.849,0.736,16.450,15.880,15.793,0.0045,0.0044,0.0106,1223.521,5.684
127724,2022-02-05 19:10:15.375000,59615.79879,r,5496930535,0.0401,53.61597,-27.20623,15.666,0.0080,1966.287,14.407,0.0152,0,0,0.967,1501,9569.455,2049.591,2.856e-04,2.825e-04,-5.606e-06,1.182,4.781,0.330,16.391,15.783,15.673,0.0072,0.0073,0.0181,564.427,4.136
127725,2022-02-05 19:11:40.361000,59615.79977,q,5496937940,0.0275,53.61597,-27.20623,15.782,0.0050,1766.669,8.175,0.0234,0,0,0.977,1994,9568.176,2042.495,1.047e-04,1.033e-04,-1.677e-06,1.134,4.652,0.941,16.489,15.892,15.793,0.0045,0.0043,0.0100,1220.019,5.646
127726,2022-02-05 19:13:09.353000,59615.80080,z,5496946515,0.0434,53.61596,-27.20622,15.539,0.0193,2211.100,39.275,0.0226,0,0,0.927,1105,9567.977,2043.441,1.635e-03,1.636e-03,-1.261e-05,1.153,3.623,0.124,16.372,15.755,15.470,0.0186,0.0212,0.0507,174.479,3.099
127727,2022-02-05 19:14:42.129000,59615.80188,u,5496950945,0.1473,53.61598,-27.20626,16.725,0.0312,741.257,21.277,0.0438,0,0,0.382,640,9566.472,2050.309,8.511e-03,8.487e-03,-7.073e-05,1.091,7.595,-0.421,17.412,16.773,16.582,0.0305,0.0359,0.0965,89.478,2.568
127728,2022-02-05 19:16:10.170000,59615.80290,i,5496953516,0.0458,53.61599,-27.20622,15.599,0.0106,2091.588,20.409,0.0141,0,0,0.922,1483,9567.118,2050.254,5.670e-04,5.811e-04,-1.026e-05,1.139,4.741,-0.075,16.309,15.702,15.571,0.0098,0.0105,0.0277,392.559,3.831
127729,2022-02-05 19:17:38.035000,59615.80391,q,5496960901,0.0262,53.61598,-27.20622,15.791,0.0051,1751.948,8.221,0.0225,2,0,0.975,1962,9567.308,2044.408,1.207e-04,1.186e-04,-2.095e-06,1.142,4.979,-0.424,16.503,15.895,15.789,0.0046,0.0044,0.0104,1207.325,5.665
127730,2022-02-05 19:19:04.235000,59615.80491,u,5496968551,0.0558,53.61597,-27.20621,16.661,0.0301,786.296,21.790,0.0517,0,0,0.781,590,9566.732,2044.909,7.421e-03,7.390e-03,-3.575e-05,1.162,7.252,-0.105,17.278,16.742,16.724,0.0285,0.0365,0.1154,95.228,2.639
127731,2022-02-05 19:20:32.685000,59615.80593,i,5496971133,0.0119,53.61598,-27.20622,15.618,0.0107,2055.623,20.203,0.0143,0,0,0.941,1519,9566.823,2056.549,4.923e-04,4.976e-04,-4.075e-06,1.079,4.360,0.650,16.373,15.766,15.667,0.0099,0.0106,0.0283,384.737,3.781
127732,2022-02-05 19:22:01.644000,59615.80696,q,5496978536,0.0408,53.61598,-27.20621,15.798,0.0052,1741.900,8.288,0.0191,0,0,0.979,1882,9566.653,2059.618,1.321e-04,1.292e-04,-2.589e-06,1.154,4.983,-0.128,16.483,15.897,15.781,0.0046,0.0046,0.0108,1199.572,5.707
127733,2022-02-05 19:23:29.054000,59615.80798,u,5496985835,0.0140,53.61597,-27.20622,16.631,0.0287,808.286,21.392,0.0504,0,0,0.879,616,9565.854,2052.956,5.913e-03,5.906e-03,-5.538e-05,1.029,6.659,0.470,17.241,16.712,16.762,0.0271,0.0347,0.1161,97.388,2.577
127734,2022-02-05 19:24:57.529000,59615.80900,i,5496988423,0.0705,53.61595,-27.20623,15.625,0.0108,2042.397,20.258,0.0130,0,0,0.900,1492,9565.475,2057.616,5.474e-04,5.453e-04,-7.489e-06,1.183,4.363,0.616,16.400,15.771,15.602,0.0101,0.0106,0.0266,382.273,3.792
127735,2022-02-05 19:26:26.569000,59615.81003,q,5496995749,0.0380,53.61596,-27.20622,15.804,0.0053,1731.420,8.429,0.0185,0,0,0.974,1758,9564.593,2067.115,1.656e-04,1.654e-04,-3.352e-06,1.140,5.536,0.133,16.515,15.907,15.822,0.0048,0.0048,0.0119,1193.624,5.811
127736,2022-02-05 19:27:54.354000,59615.81105,u,5497002841,0.1092,53.61601,-27.20622,16.615,0.0300,820.538,22.653,0.0553,0,0,0.677,629,9564.886,2067.691,8.207e-03,8.349e-03,-7.155e-05,1.093,7.620,0.631,17.275,16.713,16.797,0.0290,0.0365,0.1265,97.737,2.698
127737,2022-02-05 19:29:22.338000,59615.81206,i,5497005312,0.0298,53.61598,-27.20623,15.621,0.0110,2050.007,20.794,0.0170,0,0,0.882,1389,9564.814,2063.772,6.158e-04,6.090e-04,-7.476e-06,1.117,4.540,1.319,16.376,15.773,15.712,0.0102,0.0111,0.0313,383.213,3.887
127738,2022-02-05 19:30:59.283000,59615.81319,u,5497010973,0.0810,53.61595,-27.20622,16.569,0.0317,856.227,25.035,0.0508,0,0,0.752,635,9564.238,2068.568,1.022e-02,1.017e-02,-5.038e-05,1.062,7.950,0.987,17.229,16.734,17.151,0.0309,0.0418,0.1987,101.863,2.978
127739,2022-02-05 19:32:27.303000,59615.81420,q,5497013741,0.0093,53.61597,-27.20622,15.781,0.0054,1768.940,8.739,0.0238,0,0,0.964,1695,9563.859,2082.968,1.938e-04,1.909e-04,-3.253e-06,1.135,5.920,0.873,16.492,15.896,15.795,0.0049,0.0049,0.0123,1215.595,6.005
127740,2022-02-05 19:33:55.562000,59615.81523,i,5497021322,0.0497,53.61598,-27.20623,15.619,0.0114,2052.730,21.567,0.0137,0,0,0.881,1372,9564.139,2082.483,8.406e-04,8.330e-04,-1.010e-05,1.170,5.239,-0.061,16.339,15.743,15.530,0.0106,0.0118,0.0293,383.604,4.030
127741,2022-02-05 19:35:22.691000,59615.81623,q,5497027889,0.0320,53.61598,-27.20622,15.805,0.0054,1730.278,8.637,0.0195,0,0,0.977,1699,9563.832,2079.822,1.959e-04,1.940e-04,-1.837e-06,1.112,5.820,0.312,16.481,15.905,15.815,0.0049,0.0050,0.0129,1185.298,5.916
127742,2022-02-05 19:36:52.176000,59615.81727,g,5497034862,0.0209,53.61598,-27.20623,15.956,0.0081,1505.732,11.213,0.0238,0,0,0.970,1105,9563.064,2088.227,4.231e-04,4.194e-04,-6.590e-06,1.159,5.898,0.684,16.626,16.063,16.008,0.0073,0.0079,0.0215,585.993,4.364
127743,2022-02-05 19:38:19.862000,59615.81829,q,5497040014,0.0441,53.61597,-27.20621,15.785,0.0054,1761.649,8.760,0.0193,0,0,0.981,1695,9564.009,2102.158,1.865e-04,1.832e-04,-3.192e-06,1.138,5.700,0.442,16.437,15.894,15.808,0.0048,0.0051,0.0130,1198.183,5.958
127744,2022-02-05 19:39:49.042000,59615.81932,r,5497047302,0.0120,53.61597,-27.20622,15.700,0.0084,1906.333,14.770,0.0145,0,0,0.957,1401,9563.397,2102.525,3.830e-04,3.782e-04,-4.855e-06,1.137,5.079,0.483,16.389,15.807,15.717,0.0076,0.0080,0.0211,542.276,4.202
127745,2022-02-05 19:41:18.081000,59615.82035,q,5497054937,0.0495,53.61597,-27.20623,15.778,0.0052,1773.518,8.567,0.0227,0,0,0.978,1859,9562.534,2096.921,1.561e-04,1.531e-04,-3.011e-06,1.105,5.312,0.078,16.476,15.884,15.768,0.0047,0.0047,0.0114,1211.638,5.853
127746,2022-02-05 19:42:46.311000,59615.82137,z,5497062600,0.0443,53.61597,-27.20623,15.623,0.0217,2046.310,40.913,0.0238,0,0,0.915,1027,9562.320,2099.686,2.675e-03,2.684e-03,-1.267e-05,1.208,4.490,-0.836,16.435,15.816,15.512,0.0212,0.0246,0.0588,160.249,3.204
127747,2022-02-05 19:44:15.890000,59615.82241,q,5497068174,0.0399,53.61598,-27.20623,15.789,0.0051,1755.580,8.327,0.0188,0,0,0.978,1976,9561.155,2106.920,1.247e-04,1.231e-04,-2.850e-06,1.167,4.899,0.096,16.504,15.892,15.791,0.0047,0.0045,0.0107,1190.912,5.648
127748,2022-02-05 19:45:43.800000,59615.82342,u,5497075613,0.0538,53.61598,-27.20623,16.567,0.0287,857.270,22.697,0.0507,0,0,0.759,625,9561.262,2098.331,7.401e-03,7.365e-03,-6.687e-05,1.124,7.119,-0.314,17.220,16.635,16.609,0.0277,0.0339,0.1060,99.342,2.630
127759,2022-02-05 20:02:27.995000,59615.83505,q,5497193765,0.0131,53.61598,-27.20622,15.710,0.0049,1887.511,8.433,0.0232,0,0,0.979,1940,9569.394,1960.567,9.088e-05,9.138e-05,-3.277e-06,1.159,4.643,0.383,16.405,15.814,15.711,0.0044,0.0041,0.0094,1270.724,5.677
127760,2022-02-05 20:03:56.078000,59615.83607,u,5497201681,0.0316,53.61598,-27.20622,16.521,0.0261,894.846,21.472,0.0465,0,0,0.862,607,9567.875,1955.245,3.946e-03,3.928e-03,-2.624e-05,1.113,5.780,0.339,17.165,16.641,16.708,0.0245,0.0309,0.1040,101.059,2.425
127761,2022-02-05 20:05:24.427000,59615.83709,q,5497204760,0.0356,53.61598,-27.20623,15.705,0.0048,1896.810,8.458,0.0233,0,0,0.979,1946,9567.922,1960.044,9.337e-05,9.352e-05,-3.081e-06,1.183,4.730,0.080,16.403,15.805,15.692,0.0043,0.0041,0.0092,1279.062,5.703
127762,2022-02-05 20:06:53.429000,59615.83812,i,5497213834,0.0308,53.61597,-27.20623,15.547,0.0101,2194.656,20.414,0.0169,0,0,0.940,1471,9567.235,1972.394,3.686e-04,3.832e-04,-4.289e-06,1.122,3.915,-0.354,16.309,15.698,15.516,0.0093,0.0096,0.0233,402.811,3.747
127763,2022-02-05 20:08:22.412000,59615.83915,q,5497221563,0.0337,53.61598,-27.20623,15.665,0.0047,1968.579,8.556,0.0261,0,0,0.981,1991,9566.814,1966.434,8.415e-05,8.430e-05,-2.191e-06,1.196,4.560,0.646,16.355,15.765,15.664,0.0042,0.0039,0.0089,1317.699,5.727
127764,2022-02-05 20:09:51.656000,59615.84018,g,5497230150,0.0384,53.61598,-27.20621,15.801,0.0071,1735.848,11.304,0.0256,0,0,0.971,1133,9566.488,1961.156,2.317e-04,2.347e-04,-4.206e-06,1.131,5.221,0.763,16.459,15.891,15.798,0.0063,0.0064,0.0157,655.780,4.271
127765,2022-02-05 20:11:19.738000,59615.84120,q,5497235923,0.0174,53.61598,-27.20622,15.669,0.0047,1961.272,8.572,0.0195,0,0,0.981,1958,9566.002,1965.268,9.113e-05,9.335e-05,-3.305e-06,1.171,4.746,0.208,16.359,15.763,15.649,0.0043,0.0040,0.0090,1310.747,5.729
127766,2022-02-05 20:12:48.396000,59615.84223,r,5497244992,0.0508,53.61598,-27.20621,15.557,0.0075,2174.751,15.098,0.0221,0,0,0.978,1517,9565.860,1979.251,2.286e-04,2.380e-04,-3.315e-06,1.214,4.520,0.505,16.252,15.677,15.577,0.0067,0.0068,0.0170,607.238,4.216
127767,2022-02-05 20:14:16.446000,59615.84325,q,5497252706,0.0372,53.61598,-27.20622,15.623,0.0047,2046.427,8.868,0.0249,2,0,0.981,1868,9565.281,1968.186,9.459e-05,9.876e-05,-1.694e-06,1.167,4.871,-0.489,16.300,15.732,15.607,0.0042,0.0040,0.0091,1370.340,5.938
127768,2022-02-05 20:15:45.436000,59615.84428,z,5497261149,0.0224,53.61598,-27.20622,15.500,0.0186,2291.276,39.219,0.0270,0,0,0.959,1069,9566.129,1967.097,1.136e-03,1.154e-03,-9.654e-06,1.199,3.346,1.808,16.267,15.722,15.611,0.0174,0.0208,0.0581,176.587,3.023
127769,2022-02-05 20:17:15.036000,59615.84531,q,5497267136,0.0139,53.61598,-27.20622,15.593,0.0045,2102.638,8.738,0.0239,0,0,0.980,2096,9565.559,1970.108,7.209e-05,7.307e-05,-2.673e-06,1.178,4.484,0.558,16.309,15.698,15.582,0.0041,0.0037,0.0079,1397.937,5.809
127780,2022-02-05 20:33:41.578000,59615.85673,q,5497341109,0.0596,53.61599,-27.20623,15.374,0.0040,2573.533,9.534,0.0198,0,0,0.983,1983,9552.171,1891.672,5.782e-05,5.878e-05,-1.464e-06,1.141,4.510,0.982,16.071,15.478,15.395,0.0036,0.0032,0.0069,1689.655,6.260
127781,2022-02-05 20:35:11.693000,59615.85777,u,5497349312,0.0473,53.61597,-27.20623,15.991,0.0193,1457.971,25.961,0.0580,0,0,0.921,616,9551.282,1902.502,2.254e-03,2.241e-03,-1.422e-05,1.112,5.945,-0.323,16.629,16.092,15.988,0.0177,0.0214,0.0605,154.821,2.757
127782,2022-02-05 20:36:40.022000,59615.85880,q,5497352242,0.0450,53.61598,-27.20621,15.335,0.0040,2667.847,9.861,0.0255,0,0,0.980,1876,9552.178,1906.389,7.189e-05,7.127e-05,-1.862e-06,1.163,5.122,0.913,16.033,15.436,15.334,0.0036,0.0033,0.0070,1753.789,6.482
127783,2022-02-05 20:38:08.032000,59615.85982,i,5497361105,0.0295,53.61598,-27.20623,15.265,0.0084,2844.774,21.975,0.0183,0,0,0.941,1488,9551.407,1900.918,2.101e-04,2.147e-04,-2.860e-06,1.060,3.486,-0.363,16.022,15.424,15.237,0.0076,0.0076,0.0176,514.509,3.974
127784,2022-02-05 20:39:37.858000,59615.86085,q,5497368847,0.0335,53.61598,-27.20622,15.318,0.0039,2709.413,9.834,0.0262,0,0,0.981,1894,9551.417,1903.460,6.356e-05,6.444e-05,-1.718e-06,1.114,4.826,0.707,16.012,15.418,15.320,0.0035,0.0032,0.0068,1780.610,6.463
127785,2022-02-05 20:41:06.552000,59615.86188,g,5497377344,0.0260,53.61598,-27.20622,15.367,0.0056,2589.300,13.426,0.0270,0,0,0.979,1128,9550.771,1911.977,1.634e-04,1.628e-04,-4.706e-06,1.109,5.581,-0.014,16.011,15.449,15.349,0.0050,0.0048,0.0113,948.131,4.916
127786,2022-02-05 20:42:36.252000,59615.86292,q,5497382868,0.0552,53.61599,-27.20623,15.292,0.0039,2774.480,9.991,0.0274,0,0,0.981,1903,9550.688,1911.592,6.618e-05,6.610e-05,-1.645e-06,1.125,5.070,0.240,15.976,15.390,15.303,0.0035,0.0032,0.0069,1815.900,6.539
127787,2022-02-05 20:44:04.757000,59615.86394,r,5497391656,0.0481,53.61598,-27.20621,15.248,0.0063,2888.596,16.817,0.0182,0,0,0.977,1415,9550.751,1906.618,1.639e-04,1.611e-04,-3.406e-06,1.142,4.617,0.259,15.956,15.360,15.237,0.0057,0.0054,0.0124,789.502,4.596
127788,2022-02-05 20:45:33.841000,59615.86498,q,5497398973,0.0246,53.61598,-27.20622,15.302,0.0039,2748.499,9.970,0.0192,0,0,0.982,1881,9551.020,1911.225,6.638e-05,6.632e-05,-1.307e-06,1.115,4.938,0.105,15.973,15.395,15.300,0.0035,0.0032,0.0069,1787.046,6.482
127789,2022-02-05 20:47:03.561000,59615.86601,z,5497407152,0.0359,53.61596,-27.20623,15.277,0.0180,2814.338,46.784,0.0250,0,0,0.936,924,9552.074,1923.397,1.613e-03,1.608e-03,-3.928e-06,1.170,4.084,0.265,16.077,15.498,15.491,0.0175,0.0209,0.0651,214.098,3.559
